,year,pct,ser_num,datestop,timestop,recstat,inout,trhsloc,perobs,crimsusp,perstop,typeofid,explnstp,othpers,arstmade,arstoffn,sumissue,sumoffen,compyear,comppct,offunif,officrid,frisked,searched,contrabn,adtlrept,pistol,riflshot,asltweap,knifcuti,machgun,othrweap,pf_hands,pf_wall,pf_grnd,pf_drwep,pf_ptwep,pf_baton,pf_hcuff,pf_pepsp,pf_other,radio,ac_rept,ac_inves,rf_vcrim,rf_othsw,ac_proxm,rf_attir,cs_objcs,cs_descr,cs_casng,cs_lkout,rf_vcact,cs_cloth,cs_drgtr,ac_evasv,ac_assoc,cs_furtv,rf_rfcmp,ac_cgdir,rf_verbl,cs_vcrim,cs_bulge,cs_other,ac_incid,ac_time,rf_knowl,ac_stsnd,ac_other,sb_hdobj,sb_outln,sb_admis,sb_other,repcmd,revcmd,rf_furt,rf_bulg,offverb,offshld,sex,race,dob,age,ht_feet,ht_inch,weight,haircolr,eyecolor,build,othfeatr,addrtyp,rescode,premtype,premname,addrnum,stname,stinter,crossst,aptnum,city,state,zip,addrpct,sector,beat,post,xcoord,ycoord,dettypcm,linecm,detailcm
111024,2009,104,1613,2262009,1425,A,O,P,2.0,GLA,3,P,Y,Y,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,104,104,N,N, ,S,M,W,2041990,19,6,0,180,BR,BR,M, ,L, , ,STREET, , ,73 STREET,COOPER AVENUE, ,QUEENS, , ,104,C, , ,1018327,0195785,CM,1,46
385485,2009,101,4934,8172009,2020,1,O,H,3.0,MISD,5,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,178,101,N,N, , ,M,B,2011973,36,6,0,185,BK,BR,M, ,L, , ,BUILDING,440,BEACH 54 STREET,ALMEDA AVENUE,BEACH CHANNEL DRIVE, ,QUEENS, , ,101,G, ,41,1044057,0156569,CM,1,31
385813,2009,60,5912,8182009,100,1,I,H,1.0,CPM   MISD   PSA #2533,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,801,801,N,N, , ,M,Q,1101990,17,5,6,150,BR,BR,M, ,L, , , ,2952,WEST 33 STREET,SURF AVENUE,ODWYER GARDENS, ,BROOKLYN, , ,60,H, , ,0984421,0148346,CM,1,27
503576,2009,23,11807,10312009,1655,1,O,P,3.0,CPW,2,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,23,174,Y,N,V,S,M,Q,7161988,21,5,9,180,BK,BR,M, ,L, , ,SIDEWALK, , ,1 AVE,EAST 112 ST, ,MANHATTAN, , ,23, , , ,1001623,0228366,CM,1,20
473730,2009,75,25727,10122009,1000,A,O,P,1.0,CPW,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,75,75,Y,N, , ,M,B,3171981,28,5,10,175,BK,BR,M, ,L, , ,BLDG.,526,PENNSYLVANIA AVENUE,RIVERDALE AVENUE,LIVONIA AVENUE, ,BROOKLYN, , ,75,F, ,16,1013678,0181303,CM,1,20
24020,2009,76,218,1142009,1352,A,O, ,5.0,ROBBERY,3,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,76,76,Y,N,V,S,M,B,2101991,17,5,6,150,BK,BR,M, ,L, , ,SIDEWALK, , ,SMITH STREET,WARREN STREET, ,BROOKLYN, , ,76,G,2, ,0986654,0189004,CM,1,85
104507,2009,109,2239,2232009,100,A,O,P,0.0,GLA,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,109,109,Y,N, , ,M,W,7051989,19,5,7,130,BK,BR,M, ,L, , ,STREET, , ,12 ROAD,160 STREET, ,QUEENS, , ,109,T, , ,1039097,0227318,CM,1,46
550910,2009,84,3824,12032009,1550,A,O,P,2.0,ROBBERY,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,Y,N,N,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,84,84,Y,N,V,S,M,B,12141958,50,5,9,150,BK,BR,M, ,L, , ,STREET, , ,BOND STREET,STATE STREET, ,BROOKLYN, , ,84,G, , ,0988577,0189775,CM,1,85
532905,2009,75,29414,11202009,105,A,O,P,2.0,FELONY,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,75,75,Y,N,V,S,M,B,11151988,21,5,7,150,BR,BR,M, ,L, , ,ROAD, , ,COZINE AVENUE,PENNSYLVANIA AVENUE, ,BROOKLYN, , ,75,J, , ,1015518,0177618,CM,1,46
96913,2009,71,1290,2192009,1400,A,O,P,1.0,ROBBERY,20,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,071,71,N,N,V,S,M,B,1171995,14,5,7,235,BK,BR,H, ,L, , ,STREET,646,RUTLAND ROAD,TROY AVENUE,ALBANY AVENUE, ,BROOKLYN, , ,71,I,9, ,1001161,0179777,CM,1,85
467676,2009,90,8701,10082009,1700,A,O,P,1.0,CPW,7,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,90,90,N,N,V,S,M,P,8071991,18,5,7,140,BK,BR,T, ,L, , ,PLAYGROUND, , ,RODNEY STREET,SOUTH 4 STREET, ,BROOKLYN, , ,90,E, , ,0996480,0197707,CM,1,20
364159,2009,23,7626,8032009,2000,A,O,P,1.0,ASSAULT,10,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,174,174,N,N, , ,F,Q,2111967,41,5,7,160,BR,BR,M, ,L, , ,STREET, , ,LEXINGTON AVENUE,EAST 110 STREET, ,MANHATTAN, , ,23,E, , ,0999643,0228852,CM,1,9
57665,2009,103,1342,1302009,1720,1,O,P,2.0,MIS,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,103,103,N,N, , ,M,B,5241961,47,6,0,120,BK,BR,T, ,L, , ,STREET, , ,105 AVENUE,177 STREET, ,QUEENS, , ,103,I,15, ,1044891,0195674,CM,1,20
520292,2009,122,5631,11112009,2015,1,O,P,3.0,BURGLARY,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,437,437,Y,N,V,S,M,W,12221964,44,6,2,240,BL,GR,M, ,L, , ,STREET, , ,NARROWS ROAD SOUTH,CLOVE ROAD, ,STATEN ISLAND, , ,122,M, , , , ,CM,1,14
150209,2009,30,1839,3182009,2358,1,O,P,2.0,MISD,5,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,174,174,N,N, , ,M,Q,11301986,23,5,9,160,BK,BR,M, ,L, , ,SIDEWALK, , ,WEST 152 STREET,BROADWAY, ,MANHATTAN, , ,30,F, , ,0998855,0241981,CM,1,28
529359,2009,40,14167,11182009,330,1,I,H,1.0,CRIM TRESS,1,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,807,807,N,N, , ,M,P,11141968,41,5,8,165,BR,BR,M, ,L, , ,LOBBY,545,EAST 146 STREET,SAINT ANNS AVENUE,DEAD END, ,BRONX, , ,40,C,13, ,1007710,0235375,CM,1,31
176889,2009,104,2423,4022009,1615,A,O,P,1.0,ROBBERY,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,104,104,N,N, ,S,M,Q,10091980,28,5,9,170,BK,BR,M, ,L, , ,STREET, , ,STEPHEN STREET,CYPRESS AVENUE, ,QUEENS, , ,104,B, , ,1011444,0193443,CM,1,85
28859,2009,46,324,1162009,1820,A,O, ,5.0,CRIM TRES,6,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,46,46,N,N, , ,M,Q,6101982,26,5,8,150,BR,BR,M, ,L, , , ,2188,CRESTON AVENUE,EAST 182 STREET,EAST 181 STREET, ,BRONX, , ,46,G,5, ,1011256,0250997,CM,1,31
232545,2009,68,1050,5052009,1540,A,O,P,2.0,FELONY,5,P,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,68,68,Y,N, ,S,M,Q,6091991,18,6,0,160,BR,BR,T, ,L, , ,STREET,476,72 STREET,5 AVENUE,4 AVENUE, ,BROOKLYN, , ,68,F, , ,0978002,0169547,CM,1,28
211654,2009,110,4551,4232009,11,A,O,P,2.0,CPW,5,P,Y,N,Y,CPW,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,110,110,Y,N, ,S,M,Q,2171987,22,5,8,175,BR,BR,M, ,L, , ,SIDEWALK, , ,GLEANE STREET,WHITNEY AVENUE, ,QUEENS, , ,110,D, , ,1018532,0210677,CM,1,20
170883,2009,75,11306,3302009,221,A,I,P,2.0,FELONY,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,75,75,Y,N, , ,M,B,8231984,24,5,7,180,BK,DF,T, ,L, , ,SIDEWALK, , ,HENDRIX STREET,LINDEN BOULEVARD, ,BROOKLYN, , ,75,J, , ,1016177,0180128,CM,1,20
253167,2009,43,4251,5172009,1810,1,I,H,1.0,MISD,3,V,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N,808,808,N,N, , ,F,B,11211990,18,5,9,160,BA,BR,M, ,L, , ,NYCHA BLDG,1815,BRUCKNER BOULEVARD,LELAND AVENUE,BEACH AVENUE, ,BRONX, , ,43,F, , ,1021879,0240139,CM,1,9
127556,2009,79,3147,3072009,10,1,I,H,1.0,CRIM TRES,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,824,824,N,N, , ,M,B,6281966,42,5,8,165,BK,BR,M, ,L, , ,LOBBY,554,FLUSHING AVENUE,MARCY AVENUE,NOSTRAND AVENUE, ,BROOKLYN, , ,79,K,16, ,0997626,0194158,CM,1,31
526216,2009,109,9094,11152009,1855,A,I,P,1.0,CRIM TRESPASS,10,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,109,109,N,N, , ,M,Q,5021972,37,5,6,150,BK,BR,M, ,L, , ,APT. BUILDING,35-30,153 STREET,NORTHERN BOULEVARD,35 AVENUE, ,QUEENS, , ,109,P, , ,1036365,0218273,CM,1,31
175417,2009,46,2719,4012009,1943,A,O,P,1.0,CPW,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,46,46,Y,N, , ,M,B,11281989,20,5,4,150,BK,BR,M, ,L, , , ,355,EAST 184 STREET,WEBSTER AVENUE,MARION AVENUE, ,BRONX, , ,46,D,1, ,1013153,0251878,CM,1,20
102697,2009,25,1535,2212009,2310,A,O,P,5.0,CSM,5,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,174,32,N,N, , ,M,Q,5221992,16,5,10,140,BK,BR,T, ,L, , ,STREET, , ,PARK AVENUE,EAST 116 STREET, ,MANHATTAN, , ,25,B, , ,0999966,0230492,CM,1,29
107103,2009,108,1162,2242009,1915,1,O,P,1.0,GLA,2,V,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,108,108,N,N,V,S,F,A,3151966,42,5,0,100,BK,BR,T, ,L, , ,STREET,43-12,50 STREET,ROOSEVELT AVENUE,43 AVENUE, ,QUEENS, , ,108,G, , ,1007886,0210421,CM,1,46
415531,2009,9,3593,9052009,1300,1,O,P,5.0,FELONY,5,P,Y,N,N, ,N, ,0,0,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,9,9,N,N,V,S,M,B,7021967,42,5,10,180,BR,BR,M, ,L, , ,STREET, , ,AVENUE C,EAST HOUSTON STREET, ,MANHATTAN, , ,9,C,3, ,0989431,0201851,CM,1,14
157361,2009,73,7648,3222009,1940,A,O,P,5.0,ROBBERY,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,73,73,Y,N, , ,M,B,6041990,18,5,9,180,BK,BR,T, ,L, , ,STREET, , ,STONE AVENUE,BELMONT AVENUE, ,BROOKLYN, , ,73,H,8, ,1010140,0183016,CM,1,85
539949,2009,109,9259,11242009,2345,A,O,P,2.0,GLA,5,P,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,109,109,Y,N,V,S,M,B,8071955,54,5,7,185,BK,BR,M, ,L, , ,STREET, , ,59 AVENUE,157 STREET, ,QUEENS, , ,109,B, , ,1036564,0209167,CM,1,46
434991,2009,75,23930,9182009,1720,A,O,P,1.0,FELONY,2,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,75,75,N,N, , ,M,Q,8091994,15,5,6,145,BR,BR,T, ,L, , ,SIDEWALK,215,ETNA STREET,EUCLID AVENUE,CHESTNUT STREET, ,BROOKLYN, , ,75,C, , ,1018733,0189352,CM,1,85
19386,2009,81,275,1122009,210,A,O, ,2.0,CPSP,3,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,81,81,N,N, , ,M,B,3041961,49,5,10,172,BK,BR,M, ,L, , ,STREET, , ,PUTNAM AVENUE,RALPH AVENUE, ,BROOKLYN, , ,81,E,7, ,1005454,0189606,CM,1,19
377650,2009,32,7051,8122009,1835,A,O,P,5.0,FELONY,5,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,174,32,Y,N, , ,M,B,11151994,13,5,8,160,BK,BR,M, ,L, , ,STREET,70,WEST 128 STREET,LENOX AVENUE,5 AVENUE, ,MANHATTAN, , ,32,A,2,51,1000044,0234097,CM,1,20
339229,2009,79,11095,7172009,408,A,O,P,2.0,GLA,9,P,Y,N,N, ,Y,1110A VTZ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,79,79,N,N, , ,M,B,12301965,43,6,4,210,BK,BR,M, ,L, , ,PUBLIC STREET, , ,TOMPKINS AVENUE,FULTON STREET, ,BROOKLYN, , ,79,B,5, ,0999987,0187042,CM,1,46
198162,2009,44,4168,4142009,2134,A,O,P,2.0,FEL,3,V,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,44,44,Y,N, , ,M,Q,2281991,18,5,4,120,BK,BR,T, ,L, , ,STREET,74,EAST 167 STREET,WALTON AVENUE,GERARD AVENUE, ,BRONX, , ,44,F, ,62,1006399,0243600,CM,1,20
571533,2009,32,11780,12212009,0,A,O,P,1.0,FELONY,5,V,Y,Y,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,174,32,Y,N, , ,M,B,3091991,18,5,8,160,BK,BR,M, ,L, , , , , ,LENOX AVENUE,WEST 145 STREET, ,MANHATTAN, , ,32,F,13, ,1001900,0238191,CM,1,20
251464,2009,46,4455,5162009,1200,A,O,P,1.0,CPW,5,P,Y,N,N, ,Y,65 C1,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,46,46,Y,N, , ,M,B,8171958,50,5,7,160,BR,BR,T, ,L, , , , , ,WALTON AVENUE,EAST 177 STREET, ,BRONX, , ,46,F,6, ,1009377,0248932,CM,1,20
410031,2009,101,5773,9022009,250,1,O,H,1.0,MISD,5,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,101,101,Y,Y, ,S,M,B,11051972,36,5,8,160,BK,BR,M, ,L, , ,STREET, ,BEACH 40 STREET,DEAD END,BEACH CHANNEL DRIVE, ,QUEENS, , ,101,F, , ,1047478,0156433,CM,1,20
530676,2009,102,5970,11182009,2200,A,O,P,1.0,ROBB,3,V,Y,Y,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,102,102,N,N, ,S,M,A,7211989,20,5,8,150,BR,BR,M, ,L, , ,STREET, , ,101 AVENUE,80 STREET, ,QUEENS, , ,102,E, , ,1023417,0187280,CM,1,85
485061,2009,62,5242,10202009,845,A,O,P,1.0,ROBBERY,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,62,62,N,N, , ,M,W,9131991,18,5,10,155,BK,BR,M, ,L, , ,RESIDENTIAL,1652,78 STREET,NEW UTRECHT AVENUE,16 AVENUE, ,BROOKLYN, , ,62,H, , ,0983863,0162918,CM,1,85
2585,2009,114,73,1022009,2141,1,O, ,4.0,CPW,4,V,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,114,114,Y,N, , ,M,B,5241971,37,5,8,170,BK,BR,Z, ,L, , ,STREET, , ,4 STREET,27 AVENUE, ,QUEENS, , ,114,P, , ,1002701,0221530,CM,1,20
114196,2009,115,3386,2272009,1950,A,O,P,2.0,FELONY,5,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,115,115,Y,N, , ,M,W,9211978,30,5,10,182,BK,BR,M, ,L, , ,PUBLIC SIDEWALK,39-07,104 STREET,ROOSEVELT AVENUE,39 AVENUE, ,QUEENS, , ,115,I, , ,1022475,0212754,CM,1,14
280129,2009,48,1832,6052009,110,A,O,P,1.0,FEL,1,P,Y,N,N, ,N, ,0,0,Y, ,Y,Y,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,Y,N,N,Y,Y,N,N,N,48,48,Y,N, , ,M,B,3241977,32,6,1,170,BK,BR,T, ,L, , ,STREET, , ,DEVOE AVENUE,EAST TREMONT AVENUE, ,BRONX, , ,48,E,11, ,1018169,0245331,CM,1,20
356936,2009,32,6372,7292009,2050,1,O,H,1.0,FELONY,1,V,Y,N,N, ,N, ,0,0,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,833,833,Y,N,V,S,M,B,9041984,24,5,7,160,BK,BR,M, ,L, , , ,2931,8 AVENUE,COLONIAL PARK HOUSES,WEST 155 STREET, ,MANHATTAN, , ,32,P,15, ,1001669,0241479,CM,1,20
123809,2009,90,2791,3052009,1425,A,O,P,1.0,BURGLARY,3,P,Y,Y,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,90,90,N,N, , ,M,Q,5061969,39,5,1,160,BR,BR,M, ,L, , ,STREET, , ,RANDOLPH STREET,STEWART AVENUE, ,BROOKLYN, , ,90,K, , ,1004745,0197787,CM,1,14
545351,2009,105,7442,11292009,2,A,O,P,1.0,FELONY,2,P,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,105,105,N,N, , ,M,A,9181987,22,5,8,175,BR,BR,M, ,L, , , , , ,SPRINGFIELD BOULEVARD,BRADDOCK AVENUE, ,QUEENS, , ,105,K,25, ,1054783,0205577,CM,1,46
191563,2009,14,4099,4102009,1422,1,I,T,5.0,FELO/ GRAND LARCENY,10,V,Y,N,N, ,N, ,0,0,Y, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,850,850,N,N, , ,F,B,3061974,35,5,3,120,BK,BR,T, ,L, , ,MEZZ, , ,8 AVENUE,WEST 34 STREET, ,MANHATTAN, , ,14,F,16, ,0986061,0213320,CM,1,45
108725,2009,120,3440,2252009,1415,A,O,P,2.0,BURGLARY,3,P,Y,N,N, ,N, ,0,0,Y, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,177,123,Y,N, , ,M,Q,2041964,44,5,7,180,BK,BR,H, ,L, , ,ALLEY, , ,CENTRAL AVENUE,SLOSSON TERRACE, ,STATEN ISLAND, , ,120,E, , ,0963033,0172283,CM,1,14
